run_name,delta_phi_vh_deg,distance_first_to_last,distance_consecutive_sum,orientation_change_rad,skip_cycles
phi_vh_150_deg,150.00035076524952,0.021227038752830423,0.028871523671031046,0.9218377032711058,10.5
phi_vh_155_deg,155.0022723167416,0.03791535013802618,0.03965517653699522,0.8456695244583082,10.5
phi_vh_160_deg,159.99846429028239,0.06277212193770934,0.0640808189364594,0.8859267657099874,10.5
phi_vh_165_deg,165.00038584177446,0.09065585039338768,0.09239387293339328,0.802356689197093,10.5
phi_vh_170_deg,170.00230739326656,0.11071494931004847,0.11348616707841824,0.8337466350644634,10.5
phi_vh_175_deg,174.99849936680735,0.04358363139395043,0.2252155343363444,0.7195345649852513,10.5
phi_vh_180_deg,180.00042091829943,0.1682320468580649,0.1712153053537525,0.665557693692826,10.5
phi_vh_185_deg,185.0023424697915,0.17989298037782656,0.1830888942560282,0.6765130741605673,10.5
phi_vh_190_deg,189.9985344433323,0.19866118275804137,0.20124277963821566,0.6111020043486999,10.5
phi_vh_195_deg,195.00045599482436,0.23499288501414106,0.23796453052292663,0.4891999713170593,10.5
phi_vh_200_deg,200.00237754631647,0.24752512154599807,0.24980760971946436,0.44385007943465693,10.5
phi_vh_205_deg,204.99856951985726,0.25626499882834686,0.25800660278678234,0.3958676824017515,10.5
phi_vh_210_deg,210.00049107134933,0.27234731602772444,0.2742870295014771,0.40160431234810345,10.5
phi_vh_215_deg,215.0024126228414,0.28409241364037763,0.2850331931777636,0.29040655857168995,10.5
phi_vh_220_deg,219.9986045963822,0.28809691323809195,0.2893191852429376,0.2772787036371609,10.5
phi_vh_225_deg,225.0005261478743,0.30577253727181175,0.30611616334951675,0.15059146061644624,10.5
phi_vh_230_deg,230.0024476993664,0.3116571277874068,0.3117553860207317,0.07555561914270137,10.5
phi_vh_235_deg,234.99863967290713,0.3119199219092218,0.31198539715791135,-0.03329553896642912,10.5
phi_vh_240_deg,240.0005612243992,0.3093862174608927,0.3094334089316093,-0.07771036238272422,10.5
phi_vh_245_deg,245.0024827758913,0.308231838855768,0.30844287009120097,-0.17565009320192448,10.5
phi_vh_250_deg,249.9986747494321,0.29418659438161165,0.29463289945307397,-0.24272391667631155,10.5
phi_vh_255_deg,255.00059630092417,0.2731704409930147,0.2745959546320226,-0.37319592929147305,10.5
phi_vh_260_deg,260.00251785241625,0.26401007815218563,0.2659047471479802,-0.4521233688052768,10.5
phi_vh_265_deg,264.99870982595706,0.24778006520880214,0.2503802340550152,-0.5064521225419649,10.5
phi_vh_270_deg,270.0006313774491,0.2506807745434172,0.25455181604850075,-0.6676717687779257,10.5
phi_vh_275_deg,275.0025529289412,0.24078740818627065,0.2446978878230605,-0.6622180318746747,10.5
phi_vh_280_deg,279.998744902482,0.22499118431019927,0.23017260980137996,-0.7055949686449763,10.5
phi_vh_285_deg,285.0006664539741,0.19373696222570025,0.1978761073421458,-0.7401465330718167,10.5
phi_vh_290_deg,290.0025880054662,0.16545858699580926,0.16884201785485642,-0.801661730629075,10.5
phi_vh_295_deg,294.99877997900694,0.14362046698229242,0.14701672952991846,-0.821111221657963,10.5
phi_vh_300_deg,300.00070153049904,0.12140027148432996,0.12518916892751497,-0.8489006973327757,10.5
